function,rows,columns,str_len,repeat,times
applymap_str_lower,10,10,16,1000,0.0015991489926818758
applymap_str_lower,10,10,16,1000,0.0017389550048392266
applymap_str_lower,10,10,16,1000,0.0017480439855717123
applymap_str_lower,10,10,16,1000,0.0017757789755705744
applymap_str_lower,10,10,16,1000,0.0016220109828282148
applymap_str_lower,10,10,16,1000,0.0016263819998130202
applymap_str_lower,10,10,16,1000,0.0016022190102376044
applymap_str_lower,10,10,16,1000,0.0015903700259514153
applymap_str_lower,10,10,16,1000,0.0015652410220354795
applymap_str_lower,10,10,16,1000,0.0016742130101192743
applymap_str_lower,10,10,16,1000,0.0015966299979481846
applymap_str_lower,10,10,16,1000,0.001635146007174626
applymap_str_lower,10,10,16,1000,0.0016236449882853776
applymap_str_lower,10,10,16,1000,0.00156927399802953
applymap_str_lower,10,10,16,1000,0.0016252280038315803
applymap_str_lower,10,10,16,1000,0.001570349995745346
applymap_str_lower,10,10,16,1000,0.0016799400036688894
applymap_str_lower,10,10,16,1000,0.001643508003326133
applymap_str_lower,10,10,16,1000,0.0017370769928675145
applymap_str_lower,10,10,16,1000,0.0016297000111080706
applymap_str_lower,10,10,16,1000,0.001591943990206346
applymap_str_lower,10,10,16,1000,0.0016667749732732773
applymap_str_lower,10,10,16,1000,0.0015810680051799864
applymap_str_lower,10,10,16,1000,0.0016422810149379075
applymap_str_lower,10,10,16,1000,0.001651287020649761
applymap_str_lower,10,10,16,1000,0.0016686540038790554
applymap_str_lower,10,10,16,1000,0.0015995959984138608
applymap_str_lower,10,10,16,1000,0.0015804060094524175
applymap_str_lower,10,10,16,1000,0.001662204012973234
applymap_str_lower,10,10,16,1000,0.0016903769865166396
applymap_str_lower,10,10,16,1000,0.0017240229935850948
applymap_str_lower,10,10,16,1000,0.0016118199855554849
applymap_str_lower,10,10,16,1000,0.0015589679824188352
applymap_str_lower,10,10,16,1000,0.0015740059898234904
applymap_str_lower,10,10,16,1000,0.0015645429957658052
applymap_str_lower,10,10,16,1000,0.0015877019905019552
applymap_str_lower,10,10,16,1000,0.0017043689731508493
applymap_str_lower,10,10,16,1000,0.0015996069996617734
applymap_str_lower,10,10,16,1000,0.0017783490184228867
applymap_str_lower,10,10,16,1000,0.0017428729915991426
applymap_str_lower,10,10,16,1000,0.0016661309928167611
applymap_str_lower,10,10,16,1000,0.0017927220033016056
applymap_str_lower,10,10,16,1000,0.0015513119869865477
applymap_str_lower,10,10,16,1000,0.0017818209889810532
applymap_str_lower,10,10,16,1000,0.0016651159967295825
applymap_str_lower,10,10,16,1000,0.0016634579806122929
applymap_str_lower,10,10,16,1000,0.0016508279950357974
applymap_str_lower,10,10,16,1000,0.0016023159842006862
applymap_str_lower,10,10,16,1000,0.0015792750054970384
applymap_str_lower,10,10,16,1000,0.001573416986502707
applymap_str_lower,10,10,16,1000,0.001601886993739754
applymap_str_lower,10,10,16,1000,0.0015578950115013868
applymap_str_lower,10,10,16,1000,0.0015854739758651704
applymap_str_lower,10,10,16,1000,0.0017859469808172435
applymap_str_lower,10,10,16,1000,0.0017795120074879378
applymap_str_lower,10,10,16,1000,0.001595124020241201
applymap_str_lower,10,10,16,1000,0.0015897570119705051
applymap_str_lower,10,10,16,1000,0.0016124890244100243
applymap_str_lower,10,10,16,1000,0.001631600986002013
applymap_str_lower,10,10,16,1000,0.0015700279909651726
applymap_str_lower,10,10,16,1000,0.0017003410030156374
applymap_str_lower,10,10,16,1000,0.0015722159878350794
applymap_str_lower,10,10,16,1000,0.00157872200361453
applymap_str_lower,10,10,16,1000,0.0015987519873306155
applymap_str_lower,10,10,16,1000,0.0016779529978521168
applymap_str_lower,10,10,16,1000,0.0016649749886710197
applymap_str_lower,10,10,16,1000,0.0015488530043512583
applymap_str_lower,10,10,16,1000,0.0015906449989415705
applymap_str_lower,10,10,16,1000,0.001691345009021461
applymap_str_lower,10,10,16,1000,0.0015997409936971962
applymap_str_lower,10,10,16,1000,0.001669966004556045
applymap_str_lower,10,10,16,1000,0.0015794589999131858
applymap_str_lower,10,10,16,1000,0.001631860010093078
applymap_str_lower,10,10,16,1000,0.0016204120183829218
applymap_str_lower,10,10,16,1000,0.0015578359889332205
applymap_str_lower,10,10,16,1000,0.0017156960093416274
applymap_str_lower,10,10,16,1000,0.001625172997592017
applymap_str_lower,10,10,16,1000,0.0016051210113801062
applymap_str_lower,10,10,16,1000,0.001602929987711832
applymap_str_lower,10,10,16,1000,0.0016797479765955359
applymap_str_lower,10,10,16,1000,0.0016086259856820107
applymap_str_lower,10,10,16,1000,0.0015626430104020983
applymap_str_lower,10,10,16,1000,0.0016139390063472092
applymap_str_lower,10,10,16,1000,0.0015947200008668005
applymap_str_lower,10,10,16,1000,0.0016475809970870614
applymap_str_lower,10,10,16,1000,0.0016647180018480867
applymap_str_lower,10,10,16,1000,0.0015680879878345877
applymap_str_lower,10,10,16,1000,0.0016888630052562803
applymap_str_lower,10,10,16,1000,0.0016151830204762518
applymap_str_lower,10,10,16,1000,0.0015984780038706958
applymap_str_lower,10,10,16,1000,0.0016822209872771055
applymap_str_lower,10,10,16,1000,0.001851759006967768
applymap_str_lower,10,10,16,1000,0.0020600429852493107
applymap_str_lower,10,10,16,1000,0.001968008989933878
applymap_str_lower,10,10,16,1000,0.002000572014367208
applymap_str_lower,10,10,16,1000,0.0026347720122430474
applymap_str_lower,10,10,16,1000,0.0019753469969145954
applymap_str_lower,10,10,16,1000,0.0018886410107370466
applymap_str_lower,10,10,16,1000,0.0021297270141076297
applymap_str_lower,10,10,16,1000,0.002013505989452824
applymap_str_lower,10,10,16,1000,0.0017544750007800758
applymap_str_lower,10,10,16,1000,0.0015853200166020542
applymap_str_lower,10,10,16,1000,0.0022741520078852773
applymap_str_lower,10,10,16,1000,0.0016717880207579583
applymap_str_lower,10,10,16,1000,0.0016431899857707322
applymap_str_lower,10,10,16,1000,0.0016009050013963133
applymap_str_lower,10,10,16,1000,0.0016883639909792691
applymap_str_lower,10,10,16,1000,0.0016632349870633334
applymap_str_lower,10,10,16,1000,0.0015902929881121963
applymap_str_lower,10,10,16,1000,0.0017128890031017363
applymap_str_lower,10,10,16,1000,0.0016810579982120544
applymap_str_lower,10,10,16,1000,0.0018819579854607582
applymap_str_lower,10,10,16,1000,0.0017494329949840903
applymap_str_lower,10,10,16,1000,0.001704871014226228
applymap_str_lower,10,10,16,1000,0.0018211720162071288
applymap_str_lower,10,10,16,1000,0.0016500090132467449
applymap_str_lower,10,10,16,1000,0.0017885050037875772
applymap_str_lower,10,10,16,1000,0.0015659870114177465
applymap_str_lower,10,10,16,1000,0.001643033989239484
applymap_str_lower,10,10,16,1000,0.0015951909881550819
applymap_str_lower,10,10,16,1000,0.0015860610001254827
applymap_str_lower,10,10,16,1000,0.001893679000204429
applymap_str_lower,10,10,16,1000,0.0020777340105269104
applymap_str_lower,10,10,16,1000,0.002096402022289112
applymap_str_lower,10,10,16,1000,0.002899569022702053
applymap_str_lower,10,10,16,1000,0.002295423997566104
applymap_str_lower,10,10,16,1000,0.002290228003403172
applymap_str_lower,10,10,16,1000,0.001828064996516332
applymap_str_lower,10,10,16,1000,0.0017630039947107434
applymap_str_lower,10,10,16,1000,0.0016872289997991174
applymap_str_lower,10,10,16,1000,0.0022273030190262944
applymap_str_lower,10,10,16,1000,0.0017985750164370984
applymap_str_lower,10,10,16,1000,0.0016946810064837337
applymap_str_lower,10,10,16,1000,0.0016774839896243066
applymap_str_lower,10,10,16,1000,0.001654393010539934
applymap_str_lower,10,10,16,1000,0.0016554580070078373
applymap_str_lower,10,10,16,1000,0.0017263119807466865
applymap_str_lower,10,10,16,1000,0.0018027769983746111
applymap_str_lower,10,10,16,1000,0.0016702779976185411
applymap_str_lower,10,10,16,1000,0.001618257985683158
applymap_str_lower,10,10,16,1000,0.0019120060023851693
applymap_str_lower,10,10,16,1000,0.0016508649860043079
applymap_str_lower,10,10,16,1000,0.0017420219955965877
applymap_str_lower,10,10,16,1000,0.0015634209848940372
applymap_str_lower,10,10,16,1000,0.001764086977345869
applymap_str_lower,10,10,16,1000,0.0019697789975907654
applymap_str_lower,10,10,16,1000,0.0017904749838635325
applymap_str_lower,10,10,16,1000,0.001602750999154523
applymap_str_lower,10,10,16,1000,0.001905851997435093
applymap_str_lower,10,10,16,1000,0.001900076022138819
applymap_str_lower,10,10,16,1000,0.0017047759902197868
applymap_str_lower,10,10,16,1000,0.0016885129734873772
applymap_str_lower,10,10,16,1000,0.0016096530016511679
applymap_str_lower,10,10,16,1000,0.0019126870029140264
applymap_str_lower,10,10,16,1000,0.0015875019889790565
applymap_str_lower,10,10,16,1000,0.0016643170092720538
applymap_str_lower,10,10,16,1000,0.001831878995290026
applymap_str_lower,10,10,16,1000,0.001879732997622341
applymap_str_lower,10,10,16,1000,0.001769877999322489
applymap_str_lower,10,10,16,1000,0.001657742977840826
applymap_str_lower,10,10,16,1000,0.0016809829976409674
applymap_str_lower,10,10,16,1000,0.0018155940051656216
applymap_str_lower,10,10,16,1000,0.0017856350168585777
applymap_str_lower,10,10,16,1000,0.0016760359867475927
applymap_str_lower,10,10,16,1000,0.0018392289930488914
applymap_str_lower,10,10,16,1000,0.0019148449937347323
applymap_str_lower,10,10,16,1000,0.0017196570115629584
applymap_str_lower,10,10,16,1000,0.0018227249966003
applymap_str_lower,10,10,16,1000,0.001684015995124355
applymap_str_lower,10,10,16,1000,0.0019111260189674795
applymap_str_lower,10,10,16,1000,0.0017434780020266771
applymap_str_lower,10,10,16,1000,0.0018413149809930474
applymap_str_lower,10,10,16,1000,0.001722433982649818
applymap_str_lower,10,10,16,1000,0.0018751550232991576
applymap_str_lower,10,10,16,1000,0.0016313180094584823
applymap_str_lower,10,10,16,1000,0.0015718649956397712
applymap_str_lower,10,10,16,1000,0.0015738059883005917
applymap_str_lower,10,10,16,1000,0.0017725609941408038
applymap_str_lower,10,10,16,1000,0.0016822819889057428
applymap_str_lower,10,10,16,1000,0.001682030997471884
applymap_str_lower,10,10,16,1000,0.001622331008547917
applymap_str_lower,10,10,16,1000,0.001671838981565088
applymap_str_lower,10,10,16,1000,0.0016333130188286304
applymap_str_lower,10,10,16,1000,0.0017728159727994353
applymap_str_lower,10,10,16,1000,0.0015376420051325113
applymap_str_lower,10,10,16,1000,0.0018072490056511015
applymap_str_lower,10,10,16,1000,0.0016836489958222955
applymap_str_lower,10,10,16,1000,0.001598225993802771
applymap_str_lower,10,10,16,1000,0.001734019024297595
applymap_str_lower,10,10,16,1000,0.0018039119895547628
applymap_str_lower,10,10,16,1000,0.0019433840061537921
applymap_str_lower,10,10,16,1000,0.0017548680189065635
applymap_str_lower,10,10,16,1000,0.0015880780119914562
applymap_str_lower,10,10,16,1000,0.0016859849856700748
applymap_str_lower,10,10,16,1000,0.0019198810041416436
applymap_str_lower,10,10,16,1000,0.0015961699828039855
applymap_str_lower,10,10,16,1000,0.0015850469935685396
applymap_str_lower,10,10,16,1000,0.0015715339977759868
applymap_str_lower,10,10,16,1000,0.0018136489961761981
applymap_str_lower,10,10,16,1000,0.0016937959881033748
applymap_str_lower,10,10,16,1000,0.0015758690133225173
applymap_str_lower,10,10,16,1000,0.0015831520140636712
applymap_str_lower,10,10,16,1000,0.0016302629956044257
applymap_str_lower,10,10,16,1000,0.0018631929997354746
applymap_str_lower,10,10,16,1000,0.0016975830076262355
applymap_str_lower,10,10,16,1000,0.0015581490006297827
applymap_str_lower,10,10,16,1000,0.0016853440029080957
applymap_str_lower,10,10,16,1000,0.0019374940020497888
applymap_str_lower,10,10,16,1000,0.0018150210089515895
applymap_str_lower,10,10,16,1000,0.0016774579999037087
applymap_str_lower,10,10,16,1000,0.0017486829892732203
applymap_str_lower,10,10,16,1000,0.0018851380154956132
applymap_str_lower,10,10,16,1000,0.0015708210121374577
applymap_str_lower,10,10,16,1000,0.0016851119871716946
applymap_str_lower,10,10,16,1000,0.0019919339974876493
applymap_str_lower,10,10,16,1000,0.0019008300150744617
applymap_str_lower,10,10,16,1000,0.0018953880062326789
applymap_str_lower,10,10,16,1000,0.0017733720014803112
applymap_str_lower,10,10,16,1000,0.0017442000098526478
applymap_str_lower,10,10,16,1000,0.0018835160008165985
applymap_str_lower,10,10,16,1000,0.0017404980026185513
applymap_str_lower,10,10,16,1000,0.0016317270055878907
applymap_str_lower,10,10,16,1000,0.0017450259765610099
applymap_str_lower,10,10,16,1000,0.001978993008378893
applymap_str_lower,10,10,16,1000,0.0015519520093221217
applymap_str_lower,10,10,16,1000,0.0016115100006572902
applymap_str_lower,10,10,16,1000,0.0017415470210835338
applymap_str_lower,10,10,16,1000,0.001839238975662738
applymap_str_lower,10,10,16,1000,0.0015623299987055361
applymap_str_lower,10,10,16,1000,0.001609100989298895
applymap_str_lower,10,10,16,1000,0.0016278100083582103
applymap_str_lower,10,10,16,1000,0.0018893679953180254
applymap_str_lower,10,10,16,1000,0.0016968599811661988
applymap_str_lower,10,10,16,1000,0.0016925089876167476
applymap_str_lower,10,10,16,1000,0.001736517995595932
applymap_str_lower,10,10,16,1000,0.001606297999387607
applymap_str_lower,10,10,16,1000,0.0018673219892662019
applymap_str_lower,10,10,16,1000,0.0016216410149354488
applymap_str_lower,10,10,16,1000,0.0016686119779478759
applymap_str_lower,10,10,16,1000,0.001852690998930484
applymap_str_lower,10,10,16,1000,0.0016724660235922784
applymap_str_lower,10,10,16,1000,0.0015762100229039788
applymap_str_lower,10,10,16,1000,0.0015818859974388033
applymap_str_lower,10,10,16,1000,0.0018215900054201484
applymap_str_lower,10,10,16,1000,0.0017617109988350421
applymap_str_lower,10,10,16,1000,0.0017926169966813177
applymap_str_lower,10,10,16,1000,0.0015832929930184036
applymap_str_lower,10,10,16,1000,0.0016248249739874154
applymap_str_lower,10,10,16,1000,0.0018239429919049144
applymap_str_lower,10,10,16,1000,0.0016252569912467152
applymap_str_lower,10,10,16,1000,0.001691006007604301
applymap_str_lower,10,10,16,1000,0.0016063980001490563
applymap_str_lower,10,10,16,1000,0.0019369039800949395
applymap_str_lower,10,10,16,1000,0.0017408260027877986
applymap_str_lower,10,10,16,1000,0.001578615017933771
applymap_str_lower,10,10,16,1000,0.0015936240088194609
applymap_str_lower,10,10,16,1000,0.0017017490172293037
applymap_str_lower,10,10,16,1000,0.001948799006640911
applymap_str_lower,10,10,16,1000,0.0016194310155697167
applymap_str_lower,10,10,16,1000,0.0016382020257879049
applymap_str_lower,10,10,16,1000,0.001832513022236526
applymap_str_lower,10,10,16,1000,0.0017938170058187097
applymap_str_lower,10,10,16,1000,0.0016697490063961595
applymap_str_lower,10,10,16,1000,0.0015746759891044348
applymap_str_lower,10,10,16,1000,0.0017018320213537663
applymap_str_lower,10,10,16,1000,0.0018446359899826348
applymap_str_lower,10,10,16,1000,0.0016501259815413505
applymap_str_lower,10,10,16,1000,0.0016716189857106656
applymap_str_lower,10,10,16,1000,0.0016389359952881932
applymap_str_lower,10,10,16,1000,0.001946397009305656
applymap_str_lower,10,10,16,1000,0.0016281860007438809
applymap_str_lower,10,10,16,1000,0.0016831090033520013
applymap_str_lower,10,10,16,1000,0.0017469569866079837
applymap_str_lower,10,10,16,1000,0.0019312829826958477
applymap_str_lower,10,10,16,1000,0.001738944003591314
applymap_str_lower,10,10,16,1000,0.0016961399815045297
applymap_str_lower,10,10,16,1000,0.0018241130164824426
applymap_str_lower,10,10,16,1000,0.0019832569814752787
applymap_str_lower,10,10,16,1000,0.0017442030075471848
applymap_str_lower,10,10,16,1000,0.0017192680097650737
applymap_str_lower,10,10,16,1000,0.0018134989950340241
applymap_str_lower,10,10,16,1000,0.001907697005663067
applymap_str_lower,10,10,16,1000,0.0016317499976139516
applymap_str_lower,10,10,16,1000,0.0016723269945941865
applymap_str_lower,10,10,16,1000,0.0019270830089226365
applymap_str_lower,10,10,16,1000,0.0019349399954080582
applymap_str_lower,10,10,16,1000,0.0017994309891946614
applymap_str_lower,10,10,16,1000,0.0016951139841694385
applymap_str_lower,10,10,16,1000,0.001562166988151148
applymap_str_lower,10,10,16,1000,0.0020404290116857737
applymap_str_lower,10,10,16,1000,0.0022836480056867003
applymap_str_lower,10,10,16,1000,0.0018305749981664121
applymap_str_lower,10,10,16,1000,0.0018267960113007575
applymap_str_lower,10,10,16,1000,0.0017360350175295025
applymap_str_lower,10,10,16,1000,0.0015910920046735555
applymap_str_lower,10,10,16,1000,0.001614397973753512
applymap_str_lower,10,10,16,1000,0.002690640016226098
applymap_str_lower,10,10,16,1000,0.002428093022899702
applymap_str_lower,10,10,16,1000,0.002221025002654642
applymap_str_lower,10,10,16,1000,0.0031408219947479665
applymap_str_lower,10,10,16,1000,0.00183624800411053
applymap_str_lower,10,10,16,1000,0.0016743970045354217
applymap_str_lower,10,10,16,1000,0.002493564010364935
applymap_str_lower,10,10,16,1000,0.002306520997080952
applymap_str_lower,10,10,16,1000,0.0022102929942775518
applymap_str_lower,10,10,16,1000,0.0027647819952107966
applymap_str_lower,10,10,16,1000,0.0021865959861315787
applymap_str_lower,10,10,16,1000,0.00215583699173294
applymap_str_lower,10,10,16,1000,0.002461458003381267
applymap_str_lower,10,10,16,1000,0.0023423139937222004
applymap_str_lower,10,10,16,1000,0.002241358015453443
applymap_str_lower,10,10,16,1000,0.002530708006815985
applymap_str_lower,10,10,16,1000,0.002339060010854155
applymap_str_lower,10,10,16,1000,0.0022681590053252876
applymap_str_lower,10,10,16,1000,0.0025354750105179846
applymap_str_lower,10,10,16,1000,0.0024125890049617738
applymap_str_lower,10,10,16,1000,0.0023295540013350546
applymap_str_lower,10,10,16,1000,0.002531896985601634
applymap_str_lower,10,10,16,1000,0.0023045729903969914
applymap_str_lower,10,10,16,1000,0.0023036329948809
applymap_str_lower,10,10,16,1000,0.0025849189842119813
applymap_str_lower,10,10,16,1000,0.0023316539882216603
applymap_str_lower,10,10,16,1000,0.0026606780011206865
applymap_str_lower,10,10,16,1000,0.0025637620128691196
applymap_str_lower,10,10,16,1000,0.0022799430007580668
applymap_str_lower,10,10,16,1000,0.0023359889746643603
applymap_str_lower,10,10,16,1000,0.002473035012371838
applymap_str_lower,10,10,16,1000,0.0022655159991700202
applymap_str_lower,10,10,16,1000,0.0025394180265720934
applymap_str_lower,10,10,16,1000,0.0026135309890378267
applymap_str_lower,10,10,16,1000,0.0022780410072300583
applymap_str_lower,10,10,16,1000,0.002289138996275142
applymap_str_lower,10,10,16,1000,0.0025476559821981937
applymap_str_lower,10,10,16,1000,0.0025458419986534864
applymap_str_lower,10,10,16,1000,0.002456136979162693
applymap_str_lower,10,10,16,1000,0.0024803699925541878
applymap_str_lower,10,10,16,1000,0.002376162010477856
applymap_str_lower,10,10,16,1000,0.0024974459956865758
applymap_str_lower,10,10,16,1000,0.0023620210122317076
applymap_str_lower,10,10,16,1000,0.002363522013183683
applymap_str_lower,10,10,16,1000,0.0025997229968197644
applymap_str_lower,10,10,16,1000,0.0024091759987641126
applymap_str_lower,10,10,16,1000,0.002456026995787397
applymap_str_lower,10,10,16,1000,0.002487686986569315
applymap_str_lower,10,10,16,1000,0.0024439480039291084
applymap_str_lower,10,10,16,1000,0.002329928975086659
applymap_str_lower,10,10,16,1000,0.002325389999896288
applymap_str_lower,10,10,16,1000,0.002639950980665162
applymap_str_lower,10,10,16,1000,0.0024011169734876603
applymap_str_lower,10,10,16,1000,0.002343895990634337
applymap_str_lower,10,10,16,1000,0.0025554730091243982
applymap_str_lower,10,10,16,1000,0.0023766840167809278
applymap_str_lower,10,10,16,1000,0.002269726013764739
applymap_str_lower,10,10,16,1000,0.0023871890152804554
applymap_str_lower,10,10,16,1000,0.0026369509869255126
applymap_str_lower,10,10,16,1000,0.002500677015632391
applymap_str_lower,10,10,16,1000,0.0025726550084073097
applymap_str_lower,10,10,16,1000,0.0024651150160934776
applymap_str_lower,10,10,16,1000,0.0025333919911645353
applymap_str_lower,10,10,16,1000,0.0026127670134883374
applymap_str_lower,10,10,16,1000,0.0023094860080163926
applymap_str_lower,10,10,16,1000,0.002609512011986226
applymap_str_lower,10,10,16,1000,0.002631556009873748
applymap_str_lower,10,10,16,1000,0.0024268220004159957
applymap_str_lower,10,10,16,1000,0.002290061005624011
applymap_str_lower,10,10,16,1000,0.002445735997753218
applymap_str_lower,10,10,16,1000,0.0023982950078789145
applymap_str_lower,10,10,16,1000,0.002554623002652079
applymap_str_lower,10,10,16,1000,0.0025207440194208175
applymap_str_lower,10,10,16,1000,0.002540015004342422
applymap_str_lower,10,10,16,1000,0.00270906399236992
applymap_str_lower,10,10,16,1000,0.0024064350000116974
applymap_str_lower,10,10,16,1000,0.002293015015311539
applymap_str_lower,10,10,16,1000,0.0023185830214060843
applymap_str_lower,10,10,16,1000,0.002472442982252687
applymap_str_lower,10,10,16,1000,0.0022091470018494874
applymap_str_lower,10,10,16,1000,0.0023676299897488207
applymap_str_lower,10,10,16,1000,0.002442391007207334
applymap_str_lower,10,10,16,1000,0.0025529509875923395
applymap_str_lower,10,10,16,1000,0.002513277984689921
applymap_str_lower,10,10,16,1000,0.0022734380036126822
applymap_str_lower,10,10,16,1000,0.002508600999135524
applymap_str_lower,10,10,16,1000,0.0025334079982712865
applymap_str_lower,10,10,16,1000,0.002310495008714497
applymap_str_lower,10,10,16,1000,0.002744896977674216
applymap_str_lower,10,10,16,1000,0.0023949519963935018
applymap_str_lower,10,10,16,1000,0.0023331229749601334
applymap_str_lower,10,10,16,1000,0.0026496860082261264
applymap_str_lower,10,10,16,1000,0.0021301139786373824
applymap_str_lower,10,10,16,1000,0.0026110390026587993
applymap_str_lower,10,10,16,1000,0.002893409982789308
applymap_str_lower,10,10,16,1000,0.00238879700191319
applymap_str_lower,10,10,16,1000,0.0024500870204064995
applymap_str_lower,10,10,16,1000,0.002562887006206438
applymap_str_lower,10,10,16,1000,0.002433449000818655
applymap_str_lower,10,10,16,1000,0.0025789499923121184
applymap_str_lower,10,10,16,1000,0.0024509619979653507
applymap_str_lower,10,10,16,1000,0.0023401530052069575
applymap_str_lower,10,10,16,1000,0.0024646669917274266
applymap_str_lower,10,10,16,1000,0.0027076709957327694
applymap_str_lower,10,10,16,1000,0.002310705982381478
applymap_str_lower,10,10,16,1000,0.002626859990414232
applymap_str_lower,10,10,16,1000,0.0024979290028568357
applymap_str_lower,10,10,16,1000,0.0023908000148367137
applymap_str_lower,10,10,16,1000,0.002493439009413123
applymap_str_lower,10,10,16,1000,0.002423580997856334
applymap_str_lower,10,10,16,1000,0.0024345970014110208
applymap_str_lower,10,10,16,1000,0.002911885007051751
applymap_str_lower,10,10,16,1000,0.0024776140053290874
applymap_str_lower,10,10,16,1000,0.0024672389845363796
applymap_str_lower,10,10,16,1000,0.002556837978772819
applymap_str_lower,10,10,16,1000,0.002425369981210679
applymap_str_lower,10,10,16,1000,0.002472438005497679
applymap_str_lower,10,10,16,1000,0.0025797220005188137
applymap_str_lower,10,10,16,1000,0.0021928120113443583
applymap_str_lower,10,10,16,1000,0.0023439729993697256
applymap_str_lower,10,10,16,1000,0.0026097630034200847
applymap_str_lower,10,10,16,1000,0.002217616973211989
applymap_str_lower,10,10,16,1000,0.0026237479760311544
applymap_str_lower,10,10,16,1000,0.0026079049857798964
applymap_str_lower,10,10,16,1000,0.002308327006176114
applymap_str_lower,10,10,16,1000,0.0026770830154418945
applymap_str_lower,10,10,16,1000,0.0023920189996715635
applymap_str_lower,10,10,16,1000,0.002535812003770843
applymap_str_lower,10,10,16,1000,0.002638337988173589
applymap_str_lower,10,10,16,1000,0.0022966249962337315
applymap_str_lower,10,10,16,1000,0.0024855270166881382
applymap_str_lower,10,10,16,1000,0.0026728569937404245
applymap_str_lower,10,10,16,1000,0.0023406539985444397
applymap_str_lower,10,10,16,1000,0.0022758500126656145
applymap_str_lower,10,10,16,1000,0.0026280539750587195
applymap_str_lower,10,10,16,1000,0.002313814009539783
applymap_str_lower,10,10,16,1000,0.0024576990108471364
applymap_str_lower,10,10,16,1000,0.0024312639725394547
applymap_str_lower,10,10,16,1000,0.0026422000082675368
applymap_str_lower,10,10,16,1000,0.002442791999783367
applymap_str_lower,10,10,16,1000,0.002394738985458389
applymap_str_lower,10,10,16,1000,0.0022967580007389188
applymap_str_lower,10,10,16,1000,0.0025175090122502297
applymap_str_lower,10,10,16,1000,0.0024909840140026063
applymap_str_lower,10,10,16,1000,0.002422545017907396
applymap_str_lower,10,10,16,1000,0.0024182040069717914
applymap_str_lower,10,10,16,1000,0.0023585130111314356
applymap_str_lower,10,10,16,1000,0.002329704992007464
applymap_str_lower,10,10,16,1000,0.0023975239892024547
applymap_str_lower,10,10,16,1000,0.002438547002384439
applymap_str_lower,10,10,16,1000,0.0023490329913329333
applymap_str_lower,10,10,16,1000,0.002625167981022969
applymap_str_lower,10,10,16,1000,0.002527843986172229
applymap_str_lower,10,10,16,1000,0.0024658109759911895
applymap_str_lower,10,10,16,1000,0.0025812170060817152
applymap_str_lower,10,10,16,1000,0.002630948001751676
applymap_str_lower,10,10,16,1000,0.002407814987236634
applymap_str_lower,10,10,16,1000,0.002207461977377534
applymap_str_lower,10,10,16,1000,0.0023742089979350567
applymap_str_lower,10,10,16,1000,0.002414093993138522
applymap_str_lower,10,10,16,1000,0.0024638640170451254
applymap_str_lower,10,10,16,1000,0.0026197990227956325
applymap_str_lower,10,10,16,1000,0.0023458639916498214
applymap_str_lower,10,10,16,1000,0.0024616229929961264
applymap_str_lower,10,10,16,1000,0.0026878459902945906
applymap_str_lower,10,10,16,1000,0.0025671040057204664
applymap_str_lower,10,10,16,1000,0.0024898929987102747
applymap_str_lower,10,10,16,1000,0.0025378520076628774
applymap_str_lower,10,10,16,1000,0.0023404399980790913
applymap_str_lower,10,10,16,1000,0.0028679799870587885
applymap_str_lower,10,10,16,1000,0.002457860013237223
applymap_str_lower,10,10,16,1000,0.002427010011160746
applymap_str_lower,10,10,16,1000,0.00253921200055629
applymap_str_lower,10,10,16,1000,0.0024385600117966533
applymap_str_lower,10,10,16,1000,0.002586871007224545
applymap_str_lower,10,10,16,1000,0.0024546630156692117
applymap_str_lower,10,10,16,1000,0.0022762730077374727
applymap_str_lower,10,10,16,1000,0.0023723189951851964
applymap_str_lower,10,10,16,1000,0.0028189559816382825
applymap_str_lower,10,10,16,1000,0.002304217021446675
applymap_str_lower,10,10,16,1000,0.002694193011848256
applymap_str_lower,10,10,16,1000,0.0025124299863819033
applymap_str_lower,10,10,16,1000,0.0024422660062555224
applymap_str_lower,10,10,16,1000,0.002361783990636468
applymap_str_lower,10,10,16,1000,0.002393404021859169
applymap_str_lower,10,10,16,1000,0.0022996139887254685
applymap_str_lower,10,10,16,1000,0.0023468460130970925
applymap_str_lower,10,10,16,1000,0.0023831909929867834
applymap_str_lower,10,10,16,1000,0.0025127139815595
applymap_str_lower,10,10,16,1000,0.002412002009805292
applymap_str_lower,10,10,16,1000,0.002414513990515843
applymap_str_lower,10,10,16,1000,0.0022850949899293482
applymap_str_lower,10,10,16,1000,0.0025175089831463993
applymap_str_lower,10,10,16,1000,0.0023582649882882833
applymap_str_lower,10,10,16,1000,0.0021284240065142512
applymap_str_lower,10,10,16,1000,0.002310301992110908
applymap_str_lower,10,10,16,1000,0.0025692850176710635
applymap_str_lower,10,10,16,1000,0.0021156480070203543
applymap_str_lower,10,10,16,1000,0.0028162449889350682
applymap_str_lower,10,10,16,1000,0.0021926019981037825
applymap_str_lower,10,10,16,1000,0.0023770430125296116
applymap_str_lower,10,10,16,1000,0.0019060299964621663
applymap_str_lower,10,10,16,1000,0.001828318985644728
applymap_str_lower,10,10,16,1000,0.0016973320161923766
applymap_str_lower,10,10,16,1000,0.001999614993110299
applymap_str_lower,10,10,16,1000,0.0018056260014418513
applymap_str_lower,10,10,16,1000,0.0019048730027861893
applymap_str_lower,10,10,16,1000,0.001756777026457712
